employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,salary
51544,Procurement,region_12,Bachelor's,f,other,1,32,5,5,1,84,1,18839
5128,Operations,region_2,,m,other,1,48,3,8,0,57,0,16354
37952,Operations,region_26,Master's & above,m,other,1,41,3,7,0,58,0,30365
39914,Technology,region_2,Master's & above,m,other,1,31,5,4,0,82,0,28957
74332,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4,5,0,54,0,42048
42886,Analytics,region_29,Bachelor's,m,other,1,30,1,4,0,84,0,111179
53988,Finance,region_2,Below Secondary,m,other,1,26,5,2,0,60,0,10362
49775,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,5,11,0,42,0,19630
66965,Operations,region_7,Bachelor's,f,sourcing,1,44,3,10,0,60,0,115000
70197,R&D,region_22,Master's & above,m,other,1,30,4,2,0,96,1,108739
66210,Operations,region_22,Below Secondary,m,other,1,24,3,2,0,59,0,136131
71008,Sales & Marketing,region_27,Bachelor's,m,other,1,40,1,10,0,49,0,112501
52132,Technology,region_11,Master's & above,m,other,1,32,3,5,0,80,0,106346
72604,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,5,7,0,53,0,25985
66802,Technology,region_7,Below Secondary,f,other,2,24,4,3,0,78,0,18955
55730,Sales & Marketing,region_26,Bachelor's,m,other,1,45,4,15,0,64,1,35897
8284,Sales & Marketing,region_2,Bachelor's,f,other,1,34,5,5,0,60,1,21095
69715,Operations,region_2,,f,other,1,58,4,18,0,60,0,38946
36117,Technology,region_24,Bachelor's,m,sourcing,1,35,3,7,0,82,0,69116
56139,Sales & Marketing,region_16,,m,other,1,24,4,2,0,51,0,98623
15924,Sales & Marketing,region_23,Bachelor's,m,other,1,35,2,8,0,48,0,56894
41776,Technology,region_23,Bachelor's,m,sourcing,1,31,1,2,0,81,0,10751
25949,Operations,region_29,Bachelor's,m,other,1,33,3,5,0,60,0,96186
51509,HR,region_2,Master's & above,f,sourcing,1,44,3,14,0,47,0,20846
36936,Sales & Marketing,region_28,,m,other,1,24,2,2,0,52,1,14518
25572,Procurement,region_2,Bachelor's,m,other,2,34,2,10,0,69,0,26961
11337,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,37,5,2,0,54,0,36820
34965,Operations,region_26,Bachelor's,m,other,2,31,3,4,0,63,0,13914
38318,Procurement,region_19,Bachelor's,m,other,1,32,3,8,0,69,0,39362
60969,Operations,region_2,Bachelor's,f,other,1,33,5,7,0,57,0,119555
72765,Operations,region_2,,f,sourcing,1,53,3,11,0,57,0,80205
16951,Operations,region_22,Bachelor's,m,sourcing,2,37,5,4,0,57,0,42670
54416,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2,5,0,49,0,107715
4585,Analytics,region_15,Bachelor's,m,sourcing,1,35,5,3,0,81,0,37743
64140,Technology,region_11,Bachelor's,m,sourcing,1,32,3,4,0,80,0,33500
35746,Operations,region_15,Bachelor's,m,sourcing,1,45,3,9,0,,0,28285
6587,Procurement,region_13,Bachelor's,m,other,1,29,,1,0,69,0,12268
1901,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,31,3,4,0,53,0,40595
56849,Technology,region_15,Bachelor's,m,sourcing,2,34,3,8,0,80,0,20638
56233,Analytics,region_22,Bachelor's,f,other,1,24,,1,0,86,0,37912
15844,Operations,region_3,Master's & above,f,other,1,31,5,7,0,59,0,102087
1497,Sales & Marketing,region_10,Master's & above,f,other,1,37,3,6,0,47,0,37284
11488,Sales & Marketing,region_7,Master's & above,m,other,1,42,3,12,0,48,0,40980
59616,Procurement,region_4,Master's & above,m,other,1,40,3,6,0,72,0,36798
9002,Operations,region_2,Bachelor's,m,sourcing,1,37,5,5,0,64,0,26475
63753,Operations,region_22,Bachelor's,m,other,1,50,3,8,0,57,0,91804
9192,Operations,region_21,Bachelor's,m,other,1,28,,1,0,,0,11020
30143,HR,region_2,Master's & above,f,referred,1,57,3,13,0,53,0,83089
23360,Sales & Marketing,region_28,Master's & above,m,other,2,42,2,10,0,46,0,28094
53301,Operations,region_2,Master's & above,m,sourcing,1,34,3,8,0,,0,128964
29073,Operations,region_2,Bachelor's,f,sourcing,1,34,5,8,0,54,0,42349
36460,Operations,region_13,Bachelor's,m,other,1,29,,1,0,62,0,47781
3171,Operations,region_4,Master's & above,f,referred,1,32,4,7,0,59,0,32899
55062,Operations,region_7,Bachelor's,f,sourcing,1,27,5,2,0,,0,34864
64798,Analytics,region_22,Bachelor's,m,other,3,30,,1,0,83,0,90005
7908,Technology,region_33,Master's & above,m,other,1,46,3,17,0,83,0,62796
70048,Sales & Marketing,region_1,Master's & above,m,other,1,37,3,10,0,49,1,22049
63757,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48,4,13,0,52,0,17534
19046,Technology,region_2,Bachelor's,m,other,1,40,5,12,0,84,0,18588
37427,Technology,region_20,Bachelor's,m,other,1,32,3,6,0,73,0,21310
58138,Sales & Marketing,region_20,Bachelor's,m,other,1,33,1,7,0,48,0,41004
68064,Procurement,region_23,Bachelor's,f,other,1,35,3,6,0,66,0,61197
6711,Sales & Marketing,region_6,,m,sourcing,1,23,3,2,0,51,0,48094
51002,Analytics,region_15,Master's & above,m,other,1,32,3,4,0,86,0,23668
5132,Operations,region_2,Bachelor's,m,sourcing,4,31,3,6,0,59,0,13282
15801,Operations,region_26,Bachelor's,f,other,1,40,4,13,0,60,0,18213
47265,Procurement,region_2,Master's & above,m,other,1,43,2,7,0,70,0,43426
26798,Operations,region_32,Master's & above,m,other,1,38,3,6,0,60,0,22011
72203,Sales & Marketing,region_7,Bachelor's,m,other,1,36,5,8,0,49,0,46931
46862,Procurement,region_7,Master's & above,m,other,1,49,5,20,0,65,0,40208
75629,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,32,1,4,0,50,0,24845
10452,Analytics,region_2,Bachelor's,m,other,2,26,3,2,0,91,0,23308
37017,Analytics,region_7,Bachelor's,m,sourcing,1,55,3,18,0,87,0,48027
76427,HR,region_22,Master's & above,f,other,1,35,3,5,0,50,0,27163
46925,Operations,region_9,Master's & above,f,other,1,36,4,6,0,59,0,101341
43828,Sales & Marketing,region_30,Bachelor's,m,other,1,29,5,4,0,,0,42048
58383,Procurement,region_4,Bachelor's,m,other,1,46,3,19,0,72,0,104384
20660,R&D,region_27,Bachelor's,m,sourcing,2,30,3,4,0,84,0,45341
46166,Sales & Marketing,region_2,Bachelor's,m,other,1,51,5,19,0,40,0,47251
11123,Sales & Marketing,region_29,Master's & above,m,other,1,37,3,7,0,54,0,36517
67946,Analytics,region_32,,m,other,1,27,3,2,0,88,0,72538
41763,Sales & Marketing,region_26,,m,other,1,43,1,4,0,49,0,23417
40628,HR,region_32,Bachelor's,f,other,1,31,3,7,0,51,0,10412
61482,Operations,region_7,Master's & above,f,sourcing,2,38,4,9,0,65,0,87305
63083,Sales & Marketing,region_2,Master's & above,f,other,1,43,1,10,0,,0,17507
33789,Technology,region_7,Bachelor's,m,sourcing,3,29,3,4,0,81,0,24740
3540,Technology,region_22,Master's & above,f,sourcing,1,30,3,2,0,79,0,25426
51292,HR,region_2,Bachelor's,f,other,1,49,5,22,0,50,0,39782
137,Analytics,region_7,Master's & above,m,other,1,49,4,5,0,90,0,32644
73204,Sales & Marketing,region_7,Master's & above,m,sourcing,1,36,2,5,0,48,0,21391
73753,Procurement,region_10,Master's & above,m,sourcing,1,33,1,3,0,71,0,142700
49737,Sales & Marketing,region_22,Master's & above,m,other,3,52,3,25,0,49,0,14838
22462,Sales & Marketing,region_32,Bachelor's,f,other,1,29,,1,0,53,0,32300
36905,Operations,region_7,Bachelor's,m,other,1,37,3,11,0,56,0,31085
16004,Finance,region_22,Below Secondary,m,other,1,25,3,3,0,,0,13359
10002,HR,region_2,Below Secondary,m,sourcing,1,24,,1,0,52,0,35068
43176,Technology,region_7,Master's & above,f,referred,1,37,4,13,0,79,0,11903
12538,Operations,region_14,Bachelor's,m,other,1,35,5,10,0,59,1,142417
56140,Technology,region_13,Bachelor's,f,other,1,33,3,4,0,76,1,33836
71196,Procurement,region_2,Bachelor's,f,sourcing,1,33,5,9,0,71,0,39015
57893,Technology,region_2,Bachelor's,f,other,1,59,3,28,0,78,0,15558
5640,Analytics,region_2,Bachelor's,m,sourcing,1,29,,1,0,88,0,141848
41208,Operations,region_2,Bachelor's,f,other,1,38,2,8,0,59,0,32318
55857,Operations,region_2,Bachelor's,m,sourcing,1,48,4,13,0,57,0,21718
27907,Legal,region_11,Bachelor's,m,other,1,31,3,1,0,62,0,94566
5933,Technology,region_5,Master's & above,f,sourcing,1,32,1,5,0,77,0,34377
44678,Procurement,region_22,Bachelor's,m,other,3,24,3,2,0,63,0,20031
48266,Technology,region_7,Master's & above,m,sourcing,2,37,5,5,0,77,0,39723
46639,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,32,5,8,0,46,1,10551
21523,Sales & Marketing,region_4,Bachelor's,m,other,1,31,3,2,0,48,0,38998
32437,Operations,region_2,Bachelor's,m,sourcing,2,45,3,5,1,,0,75432
65689,Sales & Marketing,region_2,Bachelor's,m,other,1,57,5,6,0,,0,45181
73819,Operations,region_15,Master's & above,m,other,2,39,2,8,0,59,0,40413
74019,Procurement,region_2,Master's & above,m,sourcing,1,42,1,4,0,70,0,14575
76698,Operations,region_7,Bachelor's,f,other,1,45,3,4,1,65,1,18116
70387,Operations,region_30,Master's & above,m,sourcing,1,41,3,3,0,,0,16539
56162,Technology,region_27,Master's & above,f,sourcing,1,41,1,11,0,74,0,13029
26260,Sales & Marketing,region_24,Master's & above,m,sourcing,1,34,1,7,0,50,0,57393
53188,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,47,5,18,0,52,0,18051
34074,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,5,7,0,51,0,39955
38934,Operations,region_22,Master's & above,f,sourcing,1,48,3,15,0,69,1,41317
39799,Operations,region_15,Bachelor's,m,other,1,34,4,3,0,60,0,18861
40775,Sales & Marketing,region_1,Master's & above,m,other,1,35,5,4,0,47,0,135910
41928,Analytics,region_1,Master's & above,m,sourcing,1,35,5,4,0,84,0,22566
31364,Technology,region_15,Bachelor's,f,sourcing,2,26,3,2,0,79,0,23447
25351,Sales & Marketing,region_14,Master's & above,m,sourcing,1,45,3,17,0,49,0,37485
72690,Sales & Marketing,region_9,Master's & above,f,sourcing,1,31,3,1,0,54,0,44242
11666,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30,5,7,0,49,0,20097
10167,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46,1,5,0,50,0,13319
43399,Operations,region_2,Bachelor's,f,other,1,60,5,4,0,56,0,23223
72916,Operations,region_27,Bachelor's,m,other,1,44,5,11,0,55,0,45037
19440,Technology,region_22,Master's & above,m,sourcing,3,35,3,3,0,86,0,119833
55444,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,33,2,6,0,52,0,48823
10360,Operations,region_6,Bachelor's,m,sourcing,1,38,4,8,0,55,0,31996
66637,Technology,region_22,Master's & above,m,sourcing,1,39,3,5,0,80,0,49568
63026,Sales & Marketing,region_26,Bachelor's,m,other,1,30,3,2,0,50,0,27471
53981,Operations,region_5,Bachelor's,m,sourcing,1,31,,1,0,65,0,44746
66248,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,57,4,3,0,50,0,13287
73279,Sales & Marketing,region_2,Bachelor's,f,other,1,34,1,7,0,50,0,68749
57365,Operations,region_2,Bachelor's,m,other,1,38,3,4,0,66,0,10070
36691,Sales & Marketing,region_14,,m,other,1,24,,1,0,55,0,12407
31987,Procurement,region_17,Master's & above,m,other,1,45,3,16,0,87,1,47286
73265,Sales & Marketing,region_1,Master's & above,m,other,1,40,1,11,0,53,0,38558
62530,Procurement,region_32,Bachelor's,m,other,2,32,3,3,0,70,0,33290
52716,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,3,2,0,48,0,17838
12930,Finance,region_2,Bachelor's,f,other,1,39,4,11,0,59,0,29827
70371,Analytics,region_13,Bachelor's,m,sourcing,1,32,3,7,0,80,0,32090
32774,Operations,region_2,Master's & above,m,other,2,57,4,7,0,58,0,14399
78119,Procurement,region_11,Bachelor's,f,other,1,36,3,4,0,72,0,78848
50338,Sales & Marketing,region_2,Bachelor's,m,other,1,34,1,5,0,46,0,11657
64630,HR,region_22,Master's & above,f,other,1,33,5,7,0,50,0,36326
1830,Technology,region_2,Master's & above,m,sourcing,1,39,2,4,0,81,0,16764
60743,Finance,region_15,Bachelor's,f,sourcing,2,32,4,8,0,59,0,24139
77734,Technology,region_2,Bachelor's,m,referred,1,31,3,6,0,77,0,23317
51440,Sales & Marketing,region_22,Bachelor's,m,other,1,31,1,7,0,52,0,41936
58579,Procurement,region_22,Bachelor's,f,other,1,25,3,3,0,68,0,36519
38123,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,43,5,4,0,50,0,49860
57033,Operations,region_2,Bachelor's,m,sourcing,1,25,,1,0,65,0,33757
42513,Procurement,region_2,Master's & above,f,other,1,50,1,16,0,68,0,18277
29146,Operations,region_22,Master's & above,m,other,3,32,3,4,0,64,1,29155
72935,Finance,region_32,Bachelor's,m,sourcing,1,28,3,2,0,59,0,46335
16889,Sales & Marketing,region_17,Bachelor's,m,other,1,32,1,5,0,51,0,29773
6181,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,5,5,0,49,0,22897
9025,Operations,region_16,Bachelor's,m,other,1,30,5,4,0,55,0,30714
65024,Operations,region_7,Master's & above,f,sourcing,1,33,5,6,0,74,1,10296
61874,Procurement,region_7,Master's & above,m,sourcing,2,46,4,19,0,70,0,149593
30900,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,35,4,10,0,50,1,21870
44381,Operations,region_7,Bachelor's,m,other,1,33,5,8,0,59,1,45096
805,Operations,region_22,Bachelor's,m,sourcing,1,30,4,4,0,59,0,25748
10468,Procurement,region_7,Bachelor's,m,sourcing,2,33,5,4,0,71,0,24851
54127,Sales & Marketing,region_13,Bachelor's,m,other,1,28,4,5,0,52,0,132279
63027,Technology,region_24,Master's & above,m,other,1,38,3,8,0,84,0,33377
26944,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,34,2,7,0,49,1,99073
6788,Sales & Marketing,region_2,,f,other,2,40,,1,0,51,0,24690
51318,Procurement,region_31,Bachelor's,f,sourcing,2,30,3,5,0,73,0,61612
30551,Operations,region_12,Bachelor's,f,sourcing,1,29,2,7,0,60,0,48645
74141,R&D,region_26,Bachelor's,m,sourcing,1,30,3,3,0,83,0,31062
16399,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,4,10,0,50,0,19902
10389,Operations,region_7,Bachelor's,m,other,3,40,3,11,0,60,0,12509
15369,Analytics,region_22,,f,other,1,29,4,5,0,86,0,41974
41337,HR,region_2,Master's & above,f,sourcing,1,53,4,25,0,47,0,34940
633,Sales & Marketing,region_17,Bachelor's,f,sourcing,1,26,3,2,0,49,0,27965
30155,Analytics,region_32,Bachelor's,m,other,2,28,,1,0,82,0,23503
59337,Analytics,region_22,Master's & above,m,sourcing,1,26,,1,0,84,0,17347
3968,Procurement,region_10,Bachelor's,m,other,1,28,3,4,0,65,0,12117
1709,HR,region_7,Bachelor's,f,sourcing,1,30,3,3,0,51,0,47105
1588,Operations,region_15,Master's & above,m,other,1,59,4,4,0,56,0,111825
573,R&D,region_22,Bachelor's,f,other,1,29,,1,0,86,0,31158
24750,Technology,region_14,Bachelor's,m,sourcing,1,31,3,4,0,83,0,22474
9098,Procurement,region_7,Bachelor's,f,other,1,26,3,2,0,69,0,36848
41768,Operations,region_19,Master's & above,f,sourcing,1,37,3,10,0,62,0,38696
43660,Operations,region_8,Bachelor's,f,sourcing,1,25,3,1,0,62,0,18406
8027,Technology,region_31,Bachelor's,m,other,1,27,2,3,0,78,0,16590
15774,Operations,region_2,Master's & above,m,sourcing,1,39,4,10,0,60,0,28511
4857,Analytics,region_28,Bachelor's,m,other,1,36,5,3,0,91,1,71379
58988,Procurement,region_23,Master's & above,m,other,2,35,5,6,0,91,1,31917
54550,Technology,region_8,Bachelor's,f,other,1,28,,1,0,81,0,28989
31552,Sales & Marketing,region_21,Bachelor's,m,other,1,30,,1,0,50,0,19986
76968,Procurement,region_22,Master's & above,m,sourcing,1,37,5,9,0,75,0,16789
73203,Technology,region_28,Master's & above,m,sourcing,2,35,1,9,0,80,0,44864
60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1,5,0,54,0,28915
6731,R&D,region_29,Bachelor's,m,sourcing,1,30,5,1,0,96,1,41618
39725,Technology,region_2,Bachelor's,m,other,1,45,4,3,0,83,0,58083
70021,Procurement,region_23,Master's & above,m,other,1,36,3,7,0,71,0,87014
22958,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,37,3,4,0,50,0,17566
21955,Procurement,region_2,Bachelor's,f,sourcing,2,39,3,4,0,73,0,34931
72984,Operations,region_19,Bachelor's,m,other,1,37,5,6,0,59,0,137480
63667,Procurement,region_26,Bachelor's,m,other,1,28,,1,0,82,1,128465
4147,Procurement,region_22,Master's & above,m,sourcing,1,40,3,12,0,70,0,30194
28714,Sales & Marketing,region_3,Bachelor's,m,other,1,30,5,3,0,52,0,144792
51959,Operations,region_31,Master's & above,m,other,1,36,4,7,0,56,0,14495
68716,Sales & Marketing,region_15,Bachelor's,f,other,1,27,2,4,0,57,0,35366
30802,Operations,region_11,Bachelor's,f,other,1,29,1,4,0,57,0,28679
34542,Technology,region_2,Bachelor's,f,sourcing,7,31,3,5,0,82,0,19381
32970,Procurement,region_22,Master's & above,m,other,1,36,4,7,0,67,0,90862
10936,Operations,region_12,Bachelor's,m,other,1,30,4,4,0,57,0,10844
20326,Analytics,region_28,Master's & above,m,other,2,32,3,6,0,86,0,31276
38445,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,29,5,2,0,50,0,28828
18621,Sales & Marketing,region_2,Bachelor's,f,other,1,29,,1,0,,0,71432
10345,Sales & Marketing,region_22,Master's & above,m,other,2,38,1,8,0,47,0,35657
25834,Procurement,region_2,Master's & above,f,other,1,51,3,15,0,71,0,65576
333,Finance,region_22,Master's & above,m,other,1,32,3,8,0,58,0,21253
28850,Technology,region_14,Master's & above,f,sourcing,1,36,3,5,0,83,0,79331
61888,Operations,region_15,Bachelor's,m,sourcing,2,30,5,5,0,57,0,20123
30928,Finance,region_26,Bachelor's,f,sourcing,1,26,3,5,0,56,0,42982
21230,R&D,region_7,Bachelor's,m,sourcing,2,32,5,3,0,83,1,29698
22445,Sales & Marketing,region_30,Bachelor's,m,other,2,26,3,3,0,50,0,43669
57206,Analytics,region_28,Bachelor's,m,sourcing,1,30,4,2,0,83,0,90244
57587,Sales & Marketing,region_6,Bachelor's,f,other,1,28,1,2,0,50,0,13728
29950,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40,3,18,0,55,1,10215
1825,Legal,region_2,Bachelor's,m,other,1,33,1,6,0,66,0,31840
5272,Operations,region_2,Below Secondary,f,sourcing,1,24,,1,0,73,1,109984
49389,Legal,region_27,Below Secondary,m,other,1,27,,1,0,59,0,28021
66875,Operations,region_29,Bachelor's,m,sourcing,1,30,4,2,0,,0,33704
51071,Sales & Marketing,region_4,Master's & above,f,sourcing,1,37,3,9,0,44,0,25646
62499,Operations,region_2,,f,other,1,33,3,9,0,58,0,43075
4566,Analytics,region_2,Bachelor's,m,other,2,31,3,2,0,84,0,15518
77674,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,43,3,3,0,48,0,14954
70679,Sales & Marketing,region_2,Master's & above,f,other,1,39,1,10,0,52,1,18256
20516,Sales & Marketing,region_2,,m,other,1,24,3,2,1,81,1,72471
45145,Procurement,region_4,Master's & above,m,other,1,41,2,12,0,71,0,142944
45721,R&D,region_4,Master's & above,m,other,1,35,5,4,0,85,0,47618
52241,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,24,,1,0,49,0,48481
23337,Sales & Marketing,region_1,Master's & above,m,sourcing,3,33,2,7,0,53,0,95445
8386,Sales & Marketing,region_17,Master's & above,m,other,1,35,3,3,0,47,0,140371
70491,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,2,8,1,50,0,147246
23241,Procurement,region_15,Bachelor's,m,other,1,29,3,2,0,68,0,116095
54003,Sales & Marketing,region_6,Bachelor's,m,other,1,28,5,2,0,50,0,101455
24843,Operations,region_2,Master's & above,f,other,1,48,5,15,0,,0,32271
35222,Technology,region_2,Bachelor's,m,other,1,31,3,3,0,79,0,122033
47183,Sales & Marketing,region_1,Bachelor's,m,other,1,26,1,3,0,50,0,24378
22660,Sales & Marketing,region_27,,m,sourcing,2,24,,1,0,47,0,14830
11943,Technology,region_27,Bachelor's,f,referred,1,30,,1,0,76,0,33498
57744,Operations,region_8,Master's & above,f,sourcing,1,38,3,2,0,,0,20976
29142,Sales & Marketing,region_31,,m,sourcing,1,27,5,3,0,49,0,49975
15620,Technology,region_2,Master's & above,f,other,1,49,1,24,0,77,0,14977
44301,Technology,region_11,Bachelor's,f,other,1,32,,1,0,80,0,81434
24875,Operations,region_34,Bachelor's,m,other,1,26,,1,0,65,0,14178
61614,Sales & Marketing,region_2,Bachelor's,f,other,1,35,5,7,0,48,0,15620
73393,Finance,region_2,Bachelor's,f,other,2,46,3,3,0,59,0,58741
27459,Procurement,region_22,Master's & above,m,other,1,34,2,6,0,69,0,42535
27533,Finance,region_22,Bachelor's,f,sourcing,2,30,1,3,0,59,0,28495
47584,Procurement,region_2,,f,sourcing,1,53,1,11,0,67,0,43310
75636,Sales & Marketing,region_4,Master's & above,m,sourcing,1,49,3,17,0,48,0,13486
18390,Procurement,region_27,Master's & above,f,other,1,35,3,5,0,68,0,35777
69146,R&D,region_22,Master's & above,m,other,1,34,4,4,0,83,0,138962
10122,Sales & Marketing,region_30,Bachelor's,m,other,7,26,2,5,0,46,0,46108
20927,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,29,,1,0,47,0,17283
60018,Operations,region_7,Master's & above,f,other,1,37,3,4,0,58,0,11068
68791,Analytics,region_27,Bachelor's,m,other,2,25,4,2,0,80,0,11327
25354,Sales & Marketing,region_2,Bachelor's,m,other,1,47,4,16,0,48,1,30603
3491,Analytics,region_12,Bachelor's,m,sourcing,1,28,2,5,0,85,0,27765
74687,Sales & Marketing,region_14,Bachelor's,m,other,1,32,5,10,0,48,0,44664
50049,Procurement,region_19,Bachelor's,m,other,1,34,3,4,0,71,0,35333
30088,Operations,region_2,,m,sourcing,1,36,4,3,0,59,0,18286
45140,Legal,region_22,Bachelor's,m,other,1,32,2,6,0,59,0,29094
35436,Procurement,region_24,Master's & above,m,sourcing,2,32,2,5,0,72,0,84672
72109,Sales & Marketing,region_8,Bachelor's,m,other,1,29,4,3,0,52,0,36002
24397,Operations,region_22,Bachelor's,m,other,1,32,4,4,1,57,1,22721
44154,Sales & Marketing,region_22,Bachelor's,m,other,5,27,3,2,0,52,0,44889
60571,Sales & Marketing,region_13,Bachelor's,m,other,1,34,5,4,0,51,0,23544
59722,Sales & Marketing,region_16,Master's & above,f,other,1,36,3,8,0,48,0,47305
27505,Operations,region_8,Bachelor's,m,sourcing,1,26,5,2,0,59,0,18969
9072,Sales & Marketing,region_14,Master's & above,m,other,1,33,4,3,0,94,1,16624
